,# YTID, start_seconds, end_seconds, positive_labels,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
16473,hhM7pEOpEAo,230.0,240.0," ""/m/0261r1",/m/04rlf,/m/07r660_,/m/09x0r,"/t/dd00002""",,,,,,,
16474,hhT1Pp_pkEI,160.0,170.0," ""/m/04rlf",/m/05x_td,"/m/09x0r""",,,,,,,,,
16475,hhU78ykPr5w,180.0,190.0," ""/m/026z9",/m/02lkt,"/m/04rlf""",,,,,,,,,
16476,hhVFK9tYu84,40.0,50.0," ""/m/01kcd","/m/06ncr""",,,,,,,,,,
16477,hhXvWX--_3k,140.0,150.0," ""/m/06cqb""",,,,,,,,,,,
16478,hheF-AgCqIg,50.0,60.0," ""/m/04rlf",/m/04rzd,/m/04szw,/m/0fx80y,"/t/dd00125""",,,,,,,
16479,hhohfEC82JI,30.0,40.0," ""/m/02x8m",/m/04rlf,"/t/dd00035""",,,,,,,,,
16480,hhrTjiFc1fw,10.0,20.0," ""/m/02mfyn""",,,,,,,,,,,
16481,hi6OuLJwvYk,22.0,32.0," ""/m/014zdl","/m/07qsvvw""",,,,,,,,,,
16482,hiNXLaEfhnc,330.0,340.0," ""/m/07qs1cx""",,,,,,,,,,,
16483,hiOK9n7v0gU,540.0,550.0," ""/m/0mbct""",,,,,,,,,,,
16484,hiOjqskDlS0,80.0,90.0," ""/m/09x0r","/m/0dv3j""",,,,,,,,,,
16485,hitfCGnAvGc,30.0,40.0," ""/m/04rlf",/m/09x0r,"/m/0dq0md""",,,,,,,,,
16486,hizvcnL2xQE,130.0,140.0," ""/m/01v_m0""",,,,,,,,,,,
16487,hjHt5BJWBhA,150.0,160.0," ""/m/04rlf","/m/0gg8l""",,,,,,,,,,
16488,hjI4uSN_7CU,30.0,40.0," ""/m/04s8yn",/m/07r5c2p,"/m/0jbk""",,,,,,,,,
16489,hjYJ6aibhis,410.0,420.0," ""/m/019jd","/m/056ks2""",,,,,,,,,,
16490,hjnc1kHMDDo,300.0,310.0," ""/m/015p6",/m/020bb7,"/m/07pggtn""",,,,,,,,,
16491,hjrl1KHEuqE,150.0,160.0," ""/m/0145m",/m/015lz1,/m/04rlf,"/m/064t9""",,,,,,,,
16492,hju_p_SaQww,50.0,60.0," ""/m/01jwx6",/m/02mk9,/m/07r04,"/m/07yv9""",,,,,,,,
16493,hk-1KRWTM-4,100.0,110.0," ""/m/015lz1",/m/0fx80y,"/m/0y4f8""",,,,,,,,,
16494,hk3NSZkMuBM,200.0,210.0," ""/m/07rdhzs""",,,,,,,,,,,
16495,hk4NfsX_1Ek,10.0,20.0," ""/m/05x_td",/m/0912c9,/m/09x0r,"/t/dd00128""",,,,,,,,
16496,hkPMts4DS3Y,210.0,220.0," ""/m/02_41",/m/03m9d0z,"/t/dd00092""",,,,,,,,,
16497,hkWOAj09_dY,30.0,40.0," ""/m/04rlf","/t/dd00033""",,,,,,,,,,
16498,hki3nWzfRnY,300.0,310.0," ""/m/04rlf","/m/0l156b""",,,,,,,,,,
16499,hkwtu74CTSQ,0.0,5.0," ""/m/01s0vc","/m/04rlf""",,,,,,,,,,
16500,hl2eOL4pvgk,260.0,270.0," ""/m/07r4k75","/m/09x0r""",,,,,,,,,,
16501,hlHb9HwNxk8,110.0,120.0," ""/m/015lz1",/m/04rlf,/m/05lls,"/m/0ggq0m""",,,,,,,,
16502,hlWSn4An3Mk,60.0,70.0," ""/g/122z_qxw","/t/dd00129""",,,,,,,,,,
16503,hlwuLJ3JfHc,0.0,10.0," ""/m/01g50p",/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07qv_d5,/m/07yv9,"/m/0912c9""",,,,
16504,hlypa-tIVr8,60.0,70.0," ""/m/04rlf","/m/07m2kt""",,,,,,,,,,
16505,hm0SeoNSGkc,410.0,420.0," ""/m/03m5k","/m/0d8_n""",,,,,,,,,,
16506,hmF91kZPvcY,210.0,220.0," ""/m/02fxyj""",,,,,,,,,,,
16507,hmmHbB30W4Q,140.0,150.0," ""/m/06_fw""",,,,,,,,,,,
16508,hn0K1JpyXhE,30.0,40.0," ""/m/04rlf",/m/07pkxdp,"/m/09x0r""",,,,,,,,,
16509,hn3AmjA2-cs,160.0,170.0," ""/m/025wky1","/m/02fs_r""",,,,,,,,,,
16510,hnKRraemix8,400.0,410.0," ""/m/019jd",/m/03m9d0z,/m/0hsrw,"/t/dd00092""",,,,,,,,
16511,hnlVKC7rxdg,30.0,40.0," ""/m/01kcd","/m/0319l""",,,,,,,,,,
16512,ho9J6CVMwLc,260.0,270.0," ""/m/09x0r","/t/dd00112""",,,,,,,,,,
16513,hoF80EZy-r4,30.0,40.0," ""/m/04rmv""",,,,,,,,,,,
16514,hoH_dauvJhE,30.0,40.0," ""/m/04rlf","/m/07pkxdp""",,,,,,,,,,
16515,ho_Q4alkswk,140.0,150.0," ""/t/dd00134""",,,,,,,,,,,
16516,hpNld01fabU,50.0,60.0," ""/m/096m7z""",,,,,,,,,,,
16517,hpYvC2FHvQA,30.0,40.0," ""/m/013y1f","/m/03xq_f""",,,,,,,,,,
16518,hpmus9iJwDg,370.0,380.0," ""/m/07p6mqd",/m/09x0r,"/t/dd00129""",,,,,,,,,
16519,hpt3X_XOiwc,20.0,30.0," ""/m/0h9mv""",,,,,,,,,,,
16520,hq4bYuTei4U,30.0,40.0," ""/m/01yg9g""",,,,,,,,,,,
16521,hq7A-jttyaw,50.0,60.0," ""/m/04rlf","/m/0fd3y""",,,,,,,,,,
16522,hqCJarP-nVI,30.0,40.0," ""/m/03q5t","/m/05148p4""",,,,,,,,,,
16523,hqCL8MieXp8,40.0,50.0," ""/m/030rvx","/m/0gy1t2s""",,,,,,,,,,
16524,hqxJRCcOhJ4,120.0,130.0," ""/m/02p3nc","/m/09x0r""",,,,,,,,,,
16525,hr27XleZCuo,30.0,40.0," ""/m/07rbp7_""",,,,,,,,,,,
16526,hrCf8rMBtA8,70.0,80.0," ""/m/015lz1",/m/04rlf,"/t/dd00031""",,,,,,,,,
16527,hrEn6Bl185o,30.0,40.0," ""/m/05x_td","/m/0912c9""",,,,,,,,,,
16528,hrNMjBR-HYQ,320.0,330.0," ""/m/018w8","/m/09x0r""",,,,,,,,,,
16529,hrcogR6-wcE,160.0,170.0," ""/m/02_nn","/m/09x0r""",,,,,,,,,,
16530,hshd6rXcF6w,70.0,80.0," ""/m/025rv6n",/m/07qn5dc,/m/07st89h,"/m/09b5t""",,,,,,,,
16531,hsmmsNacS7k,190.0,200.0," ""/m/08j51y",/m/09x0r,"/t/dd00125""",,,,,,,,,
16532,htDp-eDKhvs,50.0,60.0," ""/m/07ryjzk""",,,,,,,,,,,
16533,htF2GzI7Q74,30.0,40.0," ""/m/04rlf","/m/0b9m1""",,,,,,,,,,
16534,httbtpgwO2A,30.0,40.0," ""/m/07n_g""",,,,,,,,,,,
16535,htymtx8_YB8,30.0,40.0," ""/m/05rj2","/m/09x0r""",,,,,,,,,,
16536,hu5pjj1KzK8,170.0,180.0," ""/m/07kc_""",,,,,,,,,,,
16537,huEQIlxlIo4,30.0,40.0," ""/m/07yv9","/t/dd00067""",,,,,,,,,,
16538,huMQnPm6qK0,30.0,40.0," ""/m/012n7d",/m/012ndj,/m/03j1ly,"/m/03kmc9""",,,,,,,,
16539,huPKd-c_5OY,130.0,140.0," ""/m/01hsr_",/m/02zsn,"/m/09x0r""",,,,,,,,,
16540,hubCDqXiT2M,5.0,15.0," ""/m/01xq0k1",/m/07rpkh9,"/m/0ch8v""",,,,,,,,,
16541,hud5lhoFWEM,170.0,180.0," ""/m/02y_763""",,,,,,,,,,,
16542,hulRc1IzllI,40.0,50.0," ""/m/012f08",/m/07pb8fc,/m/07q2z82,/m/07r04,"/m/07yv9""",,,,,,,
16543,hvEDzGTkerU,20.0,30.0," ""/m/07ptzwd","/t/dd00088""",,,,,,,,,,
16544,hvmCuosF0Xo,10.0,20.0," ""/m/04rlf",/m/05rwpb,/m/06by7,"/m/0dl5d""",,,,,,,,
16545,hwSOjoHFLn4,40.0,50.0," ""/m/06rqw""",,,,,,,,,,,
16546,hwVw1AS7yz0,10.0,20.0," ""/t/dd00088""",,,,,,,,,,,
16547,hwZevtk2AJk,30.0,40.0," ""/m/04rlf","/m/07qn4z3""",,,,,,,,,,
16548,hwe6y-jSqdQ,30.0,40.0," ""/m/04rlf",/m/09x0r,"/t/dd00035""",,,,,,,,,
16549,hwhn1w4Pa90,10.0,20.0," ""/m/04rlf",/m/07qv_d5,/m/07yv9,/m/0912c9,"/m/0k4j""",,,,,,,
16550,hwp7wCKIXg4,0.0,10.0," ""/m/01s0ps",/m/05148p4,"/m/05r5c""",,,,,,,,,
16551,hwxIPAuFfw8,10.0,20.0," ""/m/02g901""",,,,,,,,,,,
16552,hwxmve5Spgs,30.0,40.0," ""/m/025rv6n",/m/07qwf61,"/m/0dbvp""",,,,,,,,,
16553,hxH7Uith0tQ,30.0,40.0," ""/m/01m2v","/m/0316dw""",,,,,,,,,,
16554,hxWBWPSw5vM,20.0,30.0," ""/m/0261r1","/m/09x0r""",,,,,,,,,,
16555,hxdDR1ttvGQ,30.0,40.0," ""/m/06hps","/m/07r4gkf""",,,,,,,,,,
16556,hyBnFl57dwA,30.0,40.0," ""/m/0912c9",/m/09x0r,"/t/dd00128""",,,,,,,,,
16557,hyh64mjsTk0,110.0,120.0," ""/m/03cl9h","/m/04rlf""",,,,,,,,,,
16558,hyjnMu8u9nE,100.0,110.0," ""/m/04rlf",/m/07phhsh,"/m/09x0r""",,,,,,,,,
16559,hysvgZGRiNo,30.0,40.0," ""/m/02qldy","/m/09x0r""",,,,,,,,,,
16560,hzAKfbYwI9A,20.0,30.0," ""/m/025rv6n",/m/07qn5dc,/m/07st89h,"/m/09b5t""",,,,,,,,
16561,hzEUQKfAL98,30.0,40.0," ""/m/03l9g""",,,,,,,,,,,
16562,hzEo0DRl8l4,30.0,40.0," ""/m/01y3hg",/m/09x0r,"/m/0c3f7m""",,,,,,,,,
16563,hzLRtkOxpyw,30.0,40.0," ""/m/07st88b","/m/09ld4""",,,,,,,,,,
16564,hzOoZmg703c,560.0,570.0," ""/m/04rlf",/m/07pp8cl,"/m/09x0r""",,,,,,,,,
16565,hznCaj9lhzY,300.0,310.0," ""/m/01h3n",/m/03vt0,"/m/0h2mp""",,,,,,,,,
16566,hzznbzry5R8,170.0,180.0," ""/m/0155w",/m/0342h,/m/04rlf,"/m/06w87""",,,,,,,,
16567,i-2fDHPXLpo,20.0,30.0," ""/m/04rlf",/m/07sr1lc,"/m/09x0r""",,,,,,,,,
16568,i-Kwa_cDTLg,40.0,50.0," ""/m/011k_j","/m/04rlf""",,,,,,,,,,
16569,i-MIGlOvnHk,30.0,40.0," ""/m/04rlf","/m/07qlf79""",,,,,,,,,,
16570,i-UZRxvT9s4,0.0,10.0," ""/m/01x3z","/m/04rlf""",,,,,,,,,,
16571,i-q5XKBVGWI,30.0,40.0," ""/m/032s66","/m/04zjc""",,,,,,,,,,
16572,i01v4hjbMlA,30.0,40.0," ""/m/019jd","/m/06q74""",,,,,,,,,,
16573,i0VECHu-y6U,350.0,360.0," ""/m/07p7b8y",/m/0838f,"/m/09x0r""",,,,,,,,,
16574,i0wWGhgW0Ho,0.0,10.0," ""/m/07yv9","/t/dd00130""",,,,,,,,,,
16575,i1AI2T1teUk,170.0,180.0," ""/m/0j2kx""",,,,,,,,,,,
16576,i1TuCYXJaRo,23.0,33.0," ""/m/07qz6j3",/m/09x0r,"/t/dd00002""",,,,,,,,,
16577,i1_Xk60MGV8,20.0,30.0," ""/m/01j3sz",/m/07p6fty,"/m/09x0r""",,,,,,,,,
16578,i1hBIamABDQ,510.0,520.0," ""/m/04rlf",/m/07qnq_y,"/m/09x0r""",,,,,,,,,
16579,i2AU3IfOom8,240.0,250.0," ""/m/02lkt",/m/04rlf,/m/07s72n,"/m/08cyft""",,,,,,,,
16580,i2Co0gELL6w,190.0,200.0," ""/m/03cczk","/m/07pdhp0""",,,,,,,,,,
16581,i2E-jfc-u7Q,310.0,320.0," ""/m/01qbl","/m/03qtq""",,,,,,,,,,
16582,i2pLOmdcFt0,350.0,360.0," ""/m/09x0r","/t/dd00127""",,,,,,,,,,
16583,i2q8NtmtkKY,590.0,600.0," ""/m/07qfgpx""",,,,,,,,,,,
16584,i3LjPZrO5Ho,26.0,36.0," ""/m/02l6bg",/m/07yv9,/m/0cmf2,"/m/0k5j""",,,,,,,,
16585,i3Pd-iK1Rk8,90.0,100.0," ""/m/07p7b8y","/t/dd00125""",,,,,,,,,,
16586,i3ZYtfV50FA,140.0,150.0," ""/m/013y1f",/m/01s0ps,/m/03gvt,/m/03xq_f,/m/05148p4,"/m/05r5c""",,,,,,
16587,i3d4FSWTmzI,0.0,10.0," ""/m/01v_m0","/m/0hdsk""",,,,,,,,,,
16588,i3mQ9DLYf90,30.0,40.0," ""/m/015lz1",/m/04rlf,/m/0ytgt,"/t/dd00005""",,,,,,,,
16589,i3t9GvNirms,260.0,270.0," ""/m/03w41f""",,,,,,,,,,,
16590,i4nAcLHecSM,30.0,40.0," ""/m/02fs_r",/m/02zsn,"/m/09x0r""",,,,,,,,,
16591,i4t_TcTn9nI,29.0,39.0," ""/m/016622""",,,,,,,,,,,
16592,i51f7cbkv7c,530.0,540.0," ""/m/06xkwv","/m/07rcgpl""",,,,,,,,,,
16593,i5DEKRCepsg,220.0,230.0," ""/m/0283d",/m/04rlf,"/m/07s8j8t""",,,,,,,,,
16594,i5TlfRqdawk,160.0,170.0," ""/m/0342h",/m/04rlf,"/m/0b_fwt""",,,,,,,,,
16595,i5YpA-xDJCg,0.0,10.0," ""/m/0d31p""",,,,,,,,,,,
16596,i5djLmhbczA,30.0,40.0," ""/m/03q5_w""",,,,,,,,,,,
16597,i5jp5sw0dTg,30.0,40.0," ""/m/04s8yn","/m/07r5c2p""",,,,,,,,,,
16598,i6MdAfHfo64,60.0,70.0," ""/m/015vgc","/m/04rlf""",,,,,,,,,,
16599,i6b7qo6h3O0,30.0,40.0," ""/m/0c2wf""",,,,,,,,,,,
16600,i6dFcfV64RE,50.0,60.0," ""/m/01xqw",/m/02fsn,"/m/0l14_3""",,,,,,,,,
16601,i6gTVOgqiwc,0.0,2.0," ""/m/07s0dtb""",,,,,,,,,,,
16602,i6pBBhEa8OY,110.0,120.0," ""/m/02c8p",/m/07cx4,"/m/09x0r""",,,,,,,,,
16603,i70a79YhlMk,30.0,40.0," ""/m/03m5k",/m/04rlf,/m/04rzd,/m/04szw,/m/09x0r,"/m/0l14_3""",,,,,,
16604,i73a0sVNyvA,140.0,150.0," ""/m/023vsd","/m/07pdjhy""",,,,,,,,,,
16605,i7GrgCtwAKc,100.0,110.0," ""/m/03l9g""",,,,,,,,,,,
16606,i7RhmBJQ3Lc,14.0,24.0," ""/m/07bjf""",,,,,,,,,,,
16607,i7_R921f1OA,260.0,270.0," ""/m/07pp8cl",/m/09x0r,"/t/dd00125""",,,,,,,,,
16608,i87x_HA3Um4,70.0,80.0," ""/m/07sx8x_","/m/09x0r""",,,,,,,,,,
16609,i8DJYes48gc,30.0,40.0," ""/m/07pyf11""",,,,,,,,,,,
16610,i8PFu7AiwaE,160.0,170.0," ""/m/01sm1g","/m/0l14md""",,,,,,,,,,
16611,i8YLqEPooik,220.0,230.0," ""/m/030rvx","/m/09x0r""",,,,,,,,,,
16612,i8o96xwalAM,180.0,190.0," ""/m/028ght","/m/09x0r""",,,,,,,,,,
16613,i8qBkZiuRl0,0.0,8.0," ""/m/07r67yg""",,,,,,,,,,,
16614,i8t1XTkSyqw,30.0,40.0," ""/m/07mzm6""",,,,,,,,,,,
16615,i91WlQ7-xEk,150.0,160.0," ""/m/03wvsk""",,,,,,,,,,,
16616,i93peRheUSc,50.0,60.0," ""/m/0dwt5""",,,,,,,,,,,
16617,i96bmJvXrQo,430.0,440.0," ""/m/026z9""",,,,,,,,,,,
16618,i9QDmJWTCgs,30.0,40.0," ""/m/015lz1","/m/0k65p""",,,,,,,,,,
16619,i9WQYspipj4,140.0,150.0," ""/m/01d3sd","/m/07mzm6""",,,,,,,,,,
16620,i9wsC1-1UOA,17.0,27.0," ""/m/01w250""",,,,,,,,,,,
16621,iA-dDZsEVZE,180.0,190.0," ""/m/04gxbd""",,,,,,,,,,,
16622,iAQk_vQ3XI8,200.0,210.0," ""/m/015p6",/m/09b5t,/m/09x0r,"/t/dd00088""",,,,,,,,
16623,iAXir3Lv6cI,30.0,40.0," ""/m/04rlf",/m/09x0r,"/t/dd00130""",,,,,,,,,
16624,iA_y5xWN9R8,30.0,40.0," ""/m/016622""",,,,,,,,,,,
16625,iAg15AXzH50,10.0,20.0," ""/m/07pp8cl",/m/09x0r,"/t/dd00125""",,,,,,,,,
16626,iBK13FjJtBo,19.0,29.0," ""/m/04rlf","/m/07s34ls""",,,,,,,,,,
16627,iBh37YAaHMU,160.0,170.0," ""/m/01qbl",/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,"/m/0l14md""",,,,
16628,iC8kHC1K7b8,10.0,20.0," ""/m/027m70_""",,,,,,,,,,,
16629,iCB6boYRyxM,310.0,320.0," ""/m/07rrlb6",/m/0838f,"/m/09x0r""",,,,,,,,,
16630,iCBSEsTFvJg,90.0,100.0," ""/m/01s0vc","/m/09x0r""",,,,,,,,,,
16631,iCDWuTHehW0,30.0,40.0," ""/m/07qdb04","/m/09x0r""",,,,,,,,,,
16632,iCFCsieIqYY,30.0,40.0," ""/m/02qldy","/m/09x0r""",,,,,,,,,,
16633,iCcm_XcBpyw,90.0,100.0," ""/m/07pjwq1","/m/09x0r""",,,,,,,,,,
16634,iCdolv9MFG8,150.0,160.0," ""/m/04rlf","/m/0l14qv""",,,,,,,,,,
16635,iDF2kOG1CB0,30.0,40.0," ""/m/07pxg6y""",,,,,,,,,,,
16636,iDFEUfS4r_A,120.0,130.0," ""/m/04rlf","/m/0gywn""",,,,,,,,,,
16637,iDr9bZIBV2Y,30.0,40.0," ""/m/07pn_8q""",,,,,,,,,,,
16638,iELDexqH6mc,30.0,40.0," ""/m/015lz1",/m/04rlf,"/m/07brj""",,,,,,,,,
16639,iER1uwH78o4,30.0,40.0," ""/m/04rlf","/m/0xzly""",,,,,,,,,,
16640,iEZIU3PfWI8,250.0,260.0," ""/m/03p19w""",,,,,,,,,,,
16641,iEcWlreXhGc,30.0,40.0," ""/m/085jw","/m/0l14l2""",,,,,,,,,,
16642,iEgERcuzwOo,10.0,20.0," ""/m/07phhsh","/t/dd00129""",,,,,,,,,,
16643,iF3XniVfyNk,60.0,70.0," ""/m/0838f","/m/0j6m2""",,,,,,,,,,
16644,iFCEbprUZEE,30.0,40.0," ""/m/07qfgpx""",,,,,,,,,,,
16645,iFWtsT5zRKo,40.0,50.0," ""/m/015lz1","/m/01lyv""",,,,,,,,,,
16646,iFdoDcS93mw,10.0,20.0," ""/m/04rlf","/m/0ln16""",,,,,,,,,,
16647,iGuJXsBqLRA,50.0,60.0," ""/m/0dwsp",/m/0dwtp,"/m/0j45pbj""",,,,,,,,,
16648,iGugfnCM4u4,0.0,7.0," ""/m/04cvmfc""",,,,,,,,,,,
16649,iHEboXmVcLM,4.0,14.0," ""/m/07r_80w","/m/09d5_""",,,,,,,,,,
16650,iHQAtkUDdGw,10.0,20.0," ""/m/046dlr""",,,,,,,,,,,
16651,iHTrYQjk_kA,30.0,40.0," ""/m/01jwx6",/m/02mk9,/m/07yv9,/m/0k4j,"/m/0ltv""",,,,,,,
16652,iHXUaVWi7kE,160.0,170.0," ""/m/07kc_""",,,,,,,,,,,
16653,iHZWVC6q6U8,60.0,70.0," ""/m/06mb1","/t/dd00038""",,,,,,,,,,
16654,iIAUwEiUJzY,60.0,70.0," ""/m/03qtwd","/m/04gy_2""",,,,,,,,,,
16655,iIBPTtZMyMY,0.0,8.0," ""/m/07qv4k0","/m/09x0r""",,,,,,,,,,
16656,iIuYKbnc3Fo,50.0,60.0," ""/m/02y_763""",,,,,,,,,,,
16657,iIzqT_NW2Us,0.0,10.0," ""/m/011k_j","/m/04rlf""",,,,,,,,,,
16658,iJ-Yf2qIHPQ,90.0,100.0," ""/m/01m2v",/m/0316dw,"/m/09x0r""",,,,,,,,,
16659,iKXpg0lgTVs,190.0,200.0," ""/m/0130jx",/m/02jz0l,"/m/0838f""",,,,,,,,,
16660,iKbuJh5GYF4,30.0,40.0," ""/m/09x0r","/t/dd00018""",,,,,,,,,,
16661,iKvT5_TIGn4,0.0,8.0," ""/m/03qtwd","/t/dd00135""",,,,,,,,,,
16662,iL4bdHsjVNs,30.0,40.0," ""/m/013y1f","/m/03gvt""",,,,,,,,,,
16663,iLC_hKzJGio,530.0,540.0," ""/m/023pjk","/m/04brg2""",,,,,,,,,,
16664,iLIBaMceZQc,30.0,40.0," ""/m/05pd6""",,,,,,,,,,,
16665,iLQBKyFll84,10.0,20.0," ""/m/07r660_",/m/09x0r,"/t/dd00129""",,,,,,,,,
16666,iLSF544ELcg,30.0,40.0," ""/m/07pqc89","/m/09x0r""",,,,,,,,,,
16667,iLTYwubzej0,50.0,60.0," ""/m/0316dw""",,,,,,,,,,,
16668,iLUd4l1JFDI,50.0,60.0," ""/m/02mk9",/m/07yv9,"/t/dd00065""",,,,,,,,,
16669,iM-bJMBkakI,30.0,40.0," ""/m/019jd","/m/02rlv9""",,,,,,,,,,
16670,iMTHDuW_xKc,40.0,50.0," ""/m/026t6",/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,"/m/0l14md""",,,,,
16671,iMl_HtFVS84,170.0,180.0," ""/m/04rlf",/m/0cj0r,"/t/dd00129""",,,,,,,,,
16672,iN-axP_oUyw,320.0,330.0," ""/m/04rlf",/m/07plz5l,"/m/09x0r""",,,,,,,,,
16673,iNt22gyjYgQ,30.0,40.0," ""/m/04rlf","/m/0m0jc""",,,,,,,,,,
16674,iNtTKSQqld0,0.0,10.0," ""/m/03cczk","/t/dd00128""",,,,,,,,,,
16675,iNwkpy4Tb6A,290.0,300.0," ""/m/0dv3j""",,,,,,,,,,,
16676,iO0on6ds5iQ,20.0,30.0," ""/m/015lz1",/m/03r5q_,"/m/04rlf""",,,,,,,,,
16677,iO5-VJGf7wI,280.0,290.0," ""/m/03qtwd",/m/04rlf,/m/09x0r,"/m/0l156b""",,,,,,,,
16678,iODycIv2x6k,30.0,40.0," ""/m/06hck5",/m/06wzb,"/m/07rjwbb""",,,,,,,,,
16679,iOMF54wj2aA,70.0,80.0," ""/m/09x0r",/m/0cj0r,"/t/dd00128""",,,,,,,,,
16680,iOxNaK7YYsg,140.0,150.0," ""/m/07q6cd_""",,,,,,,,,,,
16681,iPL76K7w9yc,50.0,60.0," ""/m/06mb1",/m/07r10fb,/m/0jb2l,/m/0ngt1,"/t/dd00038""",,,,,,,
16682,iQAXwX28LLw,0.0,10.0," ""/m/02bxd""",,,,,,,,,,,
16683,iQQxF0mQi9Q,30.0,40.0," ""/m/07pdhp0","/m/09x0r""",,,,,,,,,,
16684,iR6h8QUQHCs,20.0,30.0," ""/m/01j3sz","/t/dd00001""",,,,,,,,,,
16685,iRF-3yG8D30,0.0,10.0," ""/m/04rlf","/t/dd00127""",,,,,,,,,,
16686,iR_qU1JcttU,60.0,70.0," ""/m/03qtwd","/m/04gy_2""",,,,,,,,,,
16687,iRbyI39B-kQ,90.0,100.0," ""/m/01j3sz",/m/09x0r,"/t/dd00001""",,,,,,,,,
16688,iRg18bsyz5M,100.0,110.0," ""/m/04fgwm","/m/09x0r""",,,,,,,,,,
16689,iRrlIORqOS8,10.0,20.0," ""/m/015lz1",/m/028sqc,"/m/04rlf""",,,,,,,,,
16690,iS-iTbHndw8,190.0,200.0," ""/m/04rlf","/m/0gywn""",,,,,,,,,,
16691,iSETDHfErjU,80.0,90.0," ""/m/02x8m",/m/04rlf,"/m/07gxw""",,,,,,,,,
16692,iSHfnvy5mkA,30.0,40.0," ""/m/07bgp",/m/07q0h5t,"/m/09x0r""",,,,,,,,,
16693,iT0_wwcRMQg,30.0,40.0," ""/m/019jd","/m/056ks2""",,,,,,,,,,
16694,iT7-zRLm7G0,110.0,120.0," ""/m/07r4k75","/m/0jbk""",,,,,,,,,,
16695,iT9dFpbqj-s,26.0,36.0," ""/m/030rvx""",,,,,,,,,,,
16696,iT9zHI02zDo,160.0,170.0," ""/m/015jpf",/m/01z47d,/m/04rlf,"/m/09x0r""",,,,,,,,
16697,iTCLEDhs-dc,540.0,550.0," ""/m/023pjk","/m/04brg2""",,,,,,,,,,
16698,iTCt2y66VTM,30.0,40.0," ""/t/dd00134""",,,,,,,,,,,
16699,iTV3Otwq_dI,60.0,70.0," ""/m/01hgjl",/m/04rlf,/m/07qb_dv,/m/09x0r,"/t/dd00125""",,,,,,,
16700,iTfxGzOHIJE,20.0,30.0," ""/m/013y1f","/m/03gvt""",,,,,,,,,,
16701,iTt7--azNtg,30.0,40.0," ""/m/032s66","/m/04zjc""",,,,,,,,,,
16702,iU0wDpWMCgk,90.0,100.0," ""/m/01z47d","/m/04rlf""",,,,,,,,,,
16703,iUAZE2Qj0tY,100.0,110.0," ""/m/07r660_",/m/09x0r,"/t/dd00125""",,,,,,,,,
16704,iUDDYiQdFjY,240.0,250.0," ""/m/07s0dtb""",,,,,,,,,,,
16705,iUGeL4Jwie4,30.0,40.0," ""/m/03wvsk""",,,,,,,,,,,
16706,iUrGqbs2nsM,0.0,10.0," ""/m/027m70_""",,,,,,,,,,,
16707,iUxy2s5d60o,270.0,280.0," ""/m/01kcd","/m/06ncr""",,,,,,,,,,
16708,iUyxzXcyrqI,130.0,140.0," ""/m/0342h",/m/04rlf,"/m/0b9m1""",,,,,,,,,
16709,iV2ESb4_vXQ,50.0,60.0," ""/m/07c52","/m/09x0r""",,,,,,,,,,
16710,iV43xNQDOFs,460.0,470.0," ""/m/01m2v","/m/0316dw""",,,,,,,,,,
16711,iVBoBJ-nNAo,30.0,40.0," ""/m/09x0r","/m/0c2wf""",,,,,,,,,,
16712,iVIwrkpw3-g,70.0,80.0," ""/m/02zsn",/m/04rlf,/m/06bxc,/m/09x0r,"/t/dd00125""",,,,,,,
16713,iVSm-rYJH7Y,480.0,490.0," ""/m/032n05","/m/04rlf""",,,,,,,,,,
16714,iVVeK_0jjHo,290.0,300.0," ""/m/07phxs1","/m/07rv4dm""",,,,,,,,,,
16715,iVniCZY1uoA,0.0,10.0," ""/m/01v_m0","/m/07n_g""",,,,,,,,,,
16716,iW4gMn9MWcE,560.0,570.0," ""/m/07s04w4","/m/09x0r""",,,,,,,,,,
16717,iWEsrQx6A2U,300.0,310.0," ""/m/025td0t""",,,,,,,,,,,
16718,iWdfhh87RmY,30.0,40.0," ""/m/03mb9",/m/04rlf,/m/07qv_x_,"/m/09x0r""",,,,,,,,
16719,iWgN-nGF3i4,120.0,130.0," ""/m/01kcd","/m/07gql""",,,,,,,,,,
16720,iWgsMe52m1Y,30.0,40.0," ""/m/04rlf","/m/0jtg0""",,,,,,,,,,
16721,iXCg-9B_K_8,260.0,270.0," ""/m/032s66","/m/04zjc""",,,,,,,,,,
16722,iXPOBBezMzY,30.0,40.0," ""/m/04rlf","/t/dd00003""",,,,,,,,,,
16723,iX_a2Ct0ya8,200.0,210.0," ""/m/04rlf",/m/0y4f8,"/m/0z9c""",,,,,,,,,
16724,iXgQI3dth_8,20.0,30.0," ""/m/01j4z9","/m/04rlf""",,,,,,,,,,
16725,iY1nWLSPwJc,30.0,40.0," ""/m/019jd",/m/03m9d0z,"/m/056ks2""",,,,,,,,,
